STNID;YEAR;VALUE1;VALUE2;VALUE3;VALUE4;VALUE5;VALUE6;VALUE7;VALUE8;VALUE9;VALUE10;VALUE11;VALUE12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00047767;2001;649;628;931;772;1060;1123;1220;1249;1195;1129;1001;817;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2002;631;773;758;960;960;1058;1180;1244;1191;1111;1002;849;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2003;962;776;922;836;1039;1138;1180;1414;1328;1128;879;838;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2004;740;734;952;988;1099;1141;1308;1361;1312;1127;913;776;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2005;639;932;1013;890;1217;1158;1221;1182;1175;1087;1000;886;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2006;812;684;645;952;1027;1204;1198;1277;1087;1055;925;657;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2007;617;892;774;905;999;1054;1235;1280;1325;1033;882;638;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2008;652;719;710;712;879;957;1189;1221;1205;1082;998;645;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2009;599;754;728;807;850;1179;1113;1119;1095;1065;859;692;USC00047767;37.7281;-122.5053;2.4;CA
USC00047767;2010;778;880;819;825;846;1034;1051;1085;1007;1075;795;796;USC00047767;37.7281;-122.5053;2.4;CA
USC00047785;1981;813;849;957;1149;1443;1779;1762;1856;1710;1225;941;773;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1982;564;925;830;981;1394;1417;1732;1877;1774;1284;847;491;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1983;704;922;1047;984;1336;1638;1711;2025;1973;1544;986;822;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1984;692;668;990;1086;1472;1684;1995;2023;2067;1286;847;666;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1985;566;658;784;1216;1339;1597;1957;1690;1605;1397;927;686;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1986;988;947;1107;1158;1376;1611;1674;1765;1421;1260;932;617;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1987;509;808;884;1181;1473;1584;1558;1663;1717;1612;915;502;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1988;625;813;980;1143;1314;1463;1898;1761;1615;1531;970;601;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1989;445;686;1045;1346;1370;1609;1800;1734;1577;1325;953;623;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1990;597;622;939;1304;1285;1613;1913;1852;1733;1311;852;419;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1991;681;888;729;1041;1210;1502;1726;1772;1672;1484;914;757;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1992;556;1007;1094;1341;1628;1587;1910;2010;1678;1490;918;508;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1993;745;854;1110;1190;1501;1655;1863;1804;1615;1414;935;549;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1994;599;702;1032;1201;1295;1614;1754;1934;1700;1308;581;666;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1995;882;1080;1017;1052;1294;1459;1719;1760;1717;1359;1055;736;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1996;709;994;969;1187;1432;1663;1804;1841;1706;1241;989;797;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1997;827;823;1028;1179;1677;1779;1747;1915;1944;1380;1021;637;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1998;726;749;959;945;1273;1499;1860;1917;1795;1211;829;507;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;1999;649;771;824;956;1271;1488;1747;1614;1587;1325;897;582;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2000;823;843;944;1167;1379;1687;1739;1861;1636;1371;662;700;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2001;520;672;1030;1052;1519;1668;1744;1749;1613;1449;989;607;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2002;526;653;835;1129;1258;1612;1816;1680;1704;1267;1065;686;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2003;881;885;982;1014;1269;1574;1934;1840;1776;1506;1059;655;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2004;940;683;1143;1050;1459;1668;1600;1815;1567;1276;801;708;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2005;822;953;1005;1057;1421;1595;1834;1816;1468;1367;1036;849;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2006;726;748;739;1091;1461;1680;2077;1751;1619;1038;1075;618;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2007;477;802;1023;1139;1353;1543;1859;1853;1611;1267;1045;572;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2008;639;709;910;1098;1325;1651;1823;1879;1721;1376;1133;656;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2009;806;752;917;1065;1499;1550;1809;1769;1795;1293;916;684;USC00047785;34.1061;-118.1;137.2;CA
USC00047785;2010;765;814;936;1011;1236;1558;1698;1652;1524;1507;869;808;USC00047785;34.1061;-118.1;137.2;CA
USC00047807;1981;547;503;496;425;681;702;791;921;879;578;714;520;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1982;165;399;408;515;683;985;938;932;824;644;490;325;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1983;492;663;702;554;730;911;949;1104;1096;936;597;710;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1984;371;348;485;350;568;687;938;988;796;651;523;287;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1985;201;251;320;591;596;837;968;905;888;611;287;383;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1986;588;647;607;484;570;934;902;1020;835;662;314;269;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1987;262;368;421;458;797;886;910;1005;917;931;523;443;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1988;396;312;235;502;613;742;938;943;695;789;553;170;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1989;149;194;599;659;705;867;848;925;843;644;411;235;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1990;272;203;480;608;708;846;1046;1208;989;491;270;-74;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1991;202;440;442;404;629;717;1058;1102;905;641;383;241;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1992;240;582;745;616;838;1056;1226;954;804;808;422;332;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1993;402;469;694;538;812;783;893;971;740;734;279;340;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1994;259;329;421;561;780;707;898;822;895;591;225;271;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1995;744;698;544;614;915;868;1132;939;981;657;531;599;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1996;530;667;568;591;657;716;945;917;764;602;575;593;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1997;561;369;333;565;818;737;1019;1115;1051;619;728;316;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1998;660;490;573;561;757;995;1005;951;968;471;448;37;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;1999;315;262;286;586;587;648;929;1016;878;548;643;159;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2000;499;604;366;501;759;918;861;975;888;808;307;340;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2001;217;360;541;418;587;583;1019;958;846;745;604;474;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2002;231;451;374;636;647;773;929;1027;854;650;498;421;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2003;658;339;445;439;501;1007;1067;1188;979;738;534;579;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2004;417;473;550;547;838;919;1217;1154;734;754;497;418;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2005;472;613;632;464;889;895;1028;965;876;619;564;632;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2006;462;370;457;748;819;966;993;1050;799;669;509;364;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2007;88;590;421;496;648;741;1117;1029;857;605;351;259;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2008;360;388;190;321;632;692;928;1018;847;548;594;256;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2009;242;424;388;433;810;954;883;1027;925;722;302;329;USC00047807;37.3117;-122.3617;83.8;CA
USC00047807;2010;528;552;288;374;568;853;1008;975;839;816;380;556;USC00047807;37.3117;-122.3617;83.8;CA
USC00047813;1981;406;408;540;749;1085;1495;1678;1785;1427;783;554;225;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1982;135;402;515;677;995;1052;1425;1675;1338;791;324;37;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1983;287;429;722;565;940;1198;1350;1662;1544;1181;533;356;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1984;292;168;466;647;1042;1250;1808;1786;1668;709;334;177;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1985;103;133;265;689;938;1182;1672;1248;1136;832;305;165;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1986;336;359;621;728;972;1283;1507;1692;1085;927;509;199;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1987;146;297;467;929;1203;1312;1282;1475;1268;1187;522;-64;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1988;95;264;458;675;839;1245;1629;1609;1148;918;434;93;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1989;-1;199;603;649;875;1091;1560;1447;1148;885;591;88;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1990;141;187;527;910;932;1366;1648;1479;1360;898;349;-58;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1991;211;413;284;670;787;1068;1444;1514;1490;1127;453;353;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1992;59;453;657;915;1219;1253;1719;1767;1249;1098;437;93;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1993;329;520;689;821;1125;1361;1260;1451;1278;969;499;105;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1994;227;303;661;866;1048;1488;1570;1775;1422;889;188;221;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1995;499;738;641;582;931;1184;1510;1698;1515;961;642;285;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1996;352;642;535;807;1132;1300;1779;1744;1447;955;616;294;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1997;453;290;607;768;1256;1327;1414;1689;1609;959;620;194;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1998;384;473;569;616;904;1119;1657;1803;1378;804;522;210;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;1999;286;303;432;595;928;1145;1524;1523;1310;940;843;163;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2000;484;529;511;764;1167;1349;1440;1713;1404;999;279;249;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2001;158;317;635;624;1239;1356;1494;1690;1390;1116;563;19;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2002;149;258;489;811;986;1357;1673;1504;1439;970;614;245;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2003;371;516;587;553;1019;1349;1814;1672;1484;1057;488;246;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2004;271;336;861;868;1040;1331;1592;1607;1439;975;417;221;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2005;425;625;602;625;1139;1297;1784;1764;1250;975;663;156;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2006;270;382;408;743;1193;1639;2138;1596;1437;821;759;209;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2007;116;435;656;884;1113;1307;1760;1809;1325;1003;728;176;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2008;300;396;677;712;1012;1439;1787;1812;1663;1132;852;261;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2009;441;433;577;755;1245;1383;1820;1609;1610;994;543;352;USC00047813;33.7869;-116.9583;475.5;CA
USC00047813;2010;358;476;517;722;945;1260;1670;1593;1438;1237;579;517;USC00047813;33.7869;-116.9583;475.5;CA
USC00047821;1981;636;791;782;875;1098;1468;1293;1319;1260;976;986;798;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1982;289;775;647;869;1050;1219;1308;1307;1246;1006;585;472;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1983;416;821;885;824;1065;1253;1371;1494;1463;1139;797;884;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1984;513;613;873;711;1086;1135;1509;1370;1410;1001;621;333;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1985;246;499;535;973;1025;1418;1515;1379;1322;1045;632;343;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1986;804;886;930;886;1051;1401;1403;1415;1229;1166;698;518;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1987;461;641;777;991;1292;1311;1328;1446;1376;1340;822;673;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1988;578;636;787;982;1055;1297;1519;1499;1283;1225;876;422;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1989;350;461;928;1096;1097;1357;1306;1360;1309;1078;664;360;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1990;514;496;803;1067;1117;1319;1515;1591;1355;1128;626;82;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1991;429;831;655;815;995;1163;1441;1519;1420;1231;813;451;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1992;395;883;987;1100;1271;1393;1569;1436;1396;1290;789;447;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1993;458;659;998;973;1232;1414;1398;1544;1345;1236;635;423;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1994;468;546;841;908;1119;1221;1327;1378;1393;1015;502;410;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1995;899;850;795;928;1129;1310;1589;1463;1382;1157;933;799;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1996;701;909;847;1018;1177;1299;1518;1445;1276;1081;825;810;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1997;722;684;829;1015;1365;1364;1481;1585;1535;1108;971;534;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1998;803;776;843;873;1037;1350;1499;1526;1503;990;842;285;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;1999;493;548;661;810;957;1208;1382;1447;1383;1126;896;294;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2000;732;779;782;958;1167;1417;1341;1466;1414;1200;587;661;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2001;430;625;917;771;1306;1450;1445;1457;1361;1223;946;684;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2002;458;675;694;1006;1011;1307;1436;1484;1422;1156;864;759;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2003;845;621;854;847;1140;1383;1538;1560;1512;1222;706;713;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2004;752;744;1026;1120;1201;1375;1521;1599;1455;1149;821;681;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2005;596;881;992;916;1240;1329;1588;1515;1335;1186;880;838;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2006;673;688;676;983;1242;1505;1663;1453;1376;1129;915;556;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2007;349;802;844;889;1149;1307;1510;1527;1338;1060;777;586;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2008;485;584;702;778;1078;1255;1451;1467;1399;1155;981;412;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2009;535;671;747;820;1213;1361;1395;1469;1447;1133;637;508;USC00047821;37.3592;-121.9239;15.5;CA
USC00047821;2010;661;785;706;788;969;1338;1390;1362;1415;1258;730;815;USC00047821;37.3592;-121.9239;15.5;CA
USC00047846;1981;529;618;743;984;1256;1847;1787;1682;1643;1081;914;568;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1982;189;563;668;881;1072;1241;1689;1679;1560;1141;618;358;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1983;346;672;817;752;1217;1414;1649;1802;1635;1244;725;648;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1984;347;476;858;778;1284;1393;1914;1794;1788;1116;688;368;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1985;243;461;602;1155;1206;1803;2011;1672;1490;1124;648;184;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1986;671;752;999;1017;1299;1541;1640;1816;1398;1157;743;365;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1987;235;619;731;1162;1449;1519;1523;1686;1547;1364;759;320;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1988;344;630;900;1018;1224;1456;2046;1784;1578;1216;861;298;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1989;148;392;910;1134;1262;1530;1820;1634;1467;1106;693;140;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1990;268;356;853;1170;1304;1547;1861;1845;1663;1279;716;-22;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1991;291;697;713;876;1104;1274;1756;1677;1775;1303;742;251;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1992;286;796;928;1043;1646;1434;1675;1836;1566;1327;697;265;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1993;260;446;921;971;1231;1611;1611;1717;1485;1194;481;217;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1994;206;356;771;974;1150;1514;1597;1763;1472;1038;404;253;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1995;694;714;743;957;1159;1446;1669;1793;1538;1166;908;567;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1996;499;800;841;998;1334;1477;1962;1846;1451;1106;810;526;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1997;461;598;827;1080;1530;1541;1716;1796;1671;1133;906;212;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1998;565;622;805;875;1068;1330;1751;1879;1733;1059;768;114;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;1999;258;518;621;887;1066;1477;1585;1650;1550;1253;789;265;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2000;542;776;852;1045;1312;1646;1604;1740;1595;1122;464;400;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2001;195;472;941;850;1644;1722;1716;1725;1573;1300;882;432;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2002;235;516;637;972;1188;1529;1782;1745;1654;1196;713;498;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2003;615;523;821;805;1237;1523;2092;1777;1702;1318;619;529;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2004;438;640;1038;1098;1307;1466;1738;1731;1637;1175;680;450;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2005;505;753;913;906;1358;1491;1961;1874;1439;1201;885;598;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2006;487;531;556;921;1388;1734;2178;1656;1550;1135;752;250;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2007;-11;600;830;927;1328;1559;1726;1778;1505;1114;733;334;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2008;343;506;641;842;1251;1603;1815;1937;1606;1193;815;227;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2009;242;587;725;890;1517;1466;1850;1703;1762;1168;527;250;USC00047846;37.0533;-121.0578;84.4;CA
USC00047846;2010;567;723;730;759;1117;1546;1776;1695;1617;1320;645;697;USC00047846;37.0533;-121.0578;84.4;CA
USC00047851;1981;773;747;844;924;919;1398;1256;1226;1250;972;956;784;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1982;512;825;688;798;934;1103;1177;1254;1301;1063;684;602;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1983;734;767;845;666;974;1118;1327;1448;1592;1312;924;847;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1984;718;625;781;725;948;1106;1331;1423;1658;1055;751;575;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1985;525;470;523;926;850;1127;1336;1177;1228;1094;791;644;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1986;796;862;793;832;780;1167;1120;1222;1070;1068;912;587;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1987;463;693;667;962;1033;1120;1168;1345;1266;1299;898;495;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1988;522;809;775;1117;741;926;1217;1231;1145;1147;758;451;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1989;461;615;842;1064;922;1136;1147;1095;1034;1068;942;591;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1990;725;570;753;1022;833;1073;1191;1143;1216;1172;890;360;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1991;613;840;700;885;775;934;1293;1291;1183;1011;861;506;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1992;699;936;932;1108;1202;1176;1270;1137;1103;1068;1020;614;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1993;747;745;955;873;983;1137;1189;1295;1172;1119;670;648;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1994;590;614;944;884;948;1004;1146;1272;1227;1052;591;582;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1995;808;1081;986;890;1028;1147;1335;1269;1287;1220;1097;844;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1996;714;943;895;1063;1094;1142;1267;1240;1222;1071;996;823;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1997;819;801;953;884;1204;1158;1276;1473;1544;1222;1151;667;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1998;775;794;850;807;943;1169;1319;1404;1362;1032;788;554;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;1999;708;655;685;671;797;937;1274;1191;1190;1080;887;770;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2000;842;854;851;1017;1004;1283;1206;1255;1327;1120;726;864;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2001;545;595;873;763;1069;1176;1324;1263;1317;1107;1021;676;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2002;555;644;561;922;887;1110;1218;1193;1217;980;1008;716;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2003;983;882;794;698;1062;1218;1261;1317;1305;1118;729;616;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2004;662;638;1032;853;1013;1089;1306;1217;1211;970;483;582;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2005;608;822;772;838;1006;1108;1270;1281;1155;1132;1021;778;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2006;790;773;527;953;1014;1190;1327;1288;1245;965;1005;584;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2007;447;698;804;773;894;1030;1253;1223;1234;1044;888;590;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2008;737;723;733;806;865;1061;1290;1269;1237;1191;1177;614;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2009;777;581;727;695;1063;1172;1186;1243;1237;1177;808;584;USC00047851;35.3039;-120.665;93.9;CA
USC00047851;2010;735;825;685;803;877;1035;1156;1208;1248;1167;808;793;USC00047851;35.3039;-120.665;93.9;CA
USC00047874;1981;425;506;635;952;1165;1401;1506;1588;1398;823;591;354;USC00047874;33.0956;-116.9975;128;CA
USC00047874;1982;404;640;659;730;1200;1289;1208;1510;1377;791;555;153;USC00047874;33.0956;-116.9975;128;CA
USC00047874;1983;443;609;812;656;988;1275;1309;1697;1634;1208;724;579;USC00047874;33.0956;-116.9975;128;CA
USC00047874;1984;425;299;485;731;987;1257;1748;1536;1657;953;483;410;USC00047874;33.0956;-116.9975;128;CA
USC00047874;1985;377;228;410;748;1046;1182;1430;1292;1232;1063;571;336;USC00047874;33.0956;-116.9975;128;CA
USC00047874;1986;544;656;731;720;868;1272;1378;1401;947;871;508;281;USC00047874;33.0956;-116.9975;128;CA
